Seed,SI_max,Arrival_Rate,Time,Transient_Response_Time_Mean,Transient_Response_Time_Variance,Transient_Response_Time_CI95
8,80,12,2300.0,7.7233506852003355,0.0,0.0
8,80,12,2400.0,7.988006339829186,0.0,0.0
8,80,12,2500.0,8.144555439140658,0.0,0.0
8,80,12,2600.0,8.280183365271512,0.0,0.0
8,80,12,2700.0,8.388931319747282,0.0,0.0
8,80,12,2800.0,8.431612030033564,0.0,0.0
8,80,12,2900.0,8.455218655510537,0.0,0.0
8,80,12,3000.0,8.433349529552101,0.0,0.0
8,80,12,3100.0,8.41264447636282,0.0,0.0
8,80,12,3200.0,8.497466781880972,0.0,0.0
8,80,12,3300.0,8.572045840506926,0.0,0.0
8,80,12,3400.0,8.566138717895335,0.0,0.0
8,80,12,3500.0,8.526877414781842,0.0,0.0
8,80,12,3600.0,8.47868638848318,0.0,0.0
8,80,12,3700.0,8.436091904973647,0.0,0.0
8,80,12,3800.0,8.405801571682074,0.0,0.0
8,80,12,3900.0,8.37292835224203,0.0,0.0
8,80,12,4000.0,8.343963703537279,0.0,0.0
8,80,12,4100.0,8.310487049472556,0.0,0.0
8,80,12,4200.0,8.282708648761696,0.0,0.0
8,80,12,4300.0,8.247066820126529,0.0,0.0
8,80,12,4400.0,8.236136475759938,0.0,0.0
8,80,12,4500.0,8.23581433397875,0.0,0.0
8,80,12,4600.0,8.232345858940402,0.0,0.0
8,80,12,4700.0,8.240027404045177,0.0,0.0
8,80,12,4800.0,8.236911503354351,0.0,0.0
8,80,12,4900.0,8.260024708534743,0.0,0.0
8,80,12,5000.0,8.291718146494407,0.0,0.0
9,80,3,0.0,0.0,0.0,0.0
9,80,3,100.0,0.20785688779465705,0.0,0.0
9,80,3,200.0,0.23097810779855069,0.0,0.0
9,80,3,300.0,0.2756471367204563,0.0,0.0
9,80,3,400.0,0.2930185088541585,0.0,0.0
9,80,3,500.0,0.5156282696703482,0.0,0.0
9,80,3,600.0,0.5197375761402236,0.0,0.0
9,80,3,700.0,0.48406606854492223,0.0,0.0
9,80,3,800.0,0.4615734694882596,0.0,0.0
9,80,3,900.0,0.4361885706280679,0.0,0.0
9,80,3,1000.0,0.4903050687566632,0.0,0.0
9,80,3,1100.0,0.5048877308453391,0.0,0.0
9,80,3,1200.0,0.5189827593513984,0.0,0.0
9,80,3,1300.0,0.5100933467138913,0.0,0.0
9,80,3,1400.0,0.49764548479808196,0.0,0.0
9,80,3,1500.0,0.48309092949656696,0.0,0.0
9,80,3,1600.0,0.523444191966342,0.0,0.0
9,80,3,1700.0,0.5226022492401043,0.0,0.0
9,80,3,1800.0,0.5196319821396272,0.0,0.0
9,80,3,1900.0,0.5162982740439785,0.0,0.0
9,80,3,2000.0,0.5031669167578866,0.0,0.0
9,80,3,2100.0,0.49685191402906276,0.0,0.0
9,80,3,2200.0,0.48938552716792644,0.0,0.0
9,80,3,2300.0,0.49704604197814073,0.0,0.0
9,80,3,2400.0,0.5095342212505253,0.0,0.0
9,80,3,2500.0,0.5010997409601098,0.0,0.0
9,80,3,2600.0,0.5095642827705892,0.0,0.0
9,80,3,2700.0,0.5008638235666527,0.0,0.0
9,80,3,2800.0,0.49095774107849033,0.0,0.0
9,80,3,2900.0,0.4840263996173643,0.0,0.0
9,80,3,3000.0,0.5132836646796991,0.0,0.0
9,80,3,3100.0,0.508006358573596,0.0,0.0
9,80,3,3200.0,0.5074412595751313,0.0,0.0
9,80,3,3300.0,0.5372897894733808,0.0,0.0
9,80,3,3400.0,0.5306835331273382,0.0,0.0
9,80,3,3500.0,0.5266604686739637,0.0,0.0
9,80,3,3600.0,0.5190655531399452,0.0,0.0
9,80,3,3700.0,0.5134428204973178,0.0,0.0
9,80,3,3800.0,0.5101607284326561,0.0,0.0
9,80,3,3900.0,0.5077029234421541,0.0,0.0
9,80,3,4000.0,0.49969446251305666,0.0,0.0
9,80,3,4100.0,0.4969060863771511,0.0,0.0
9,80,3,4200.0,0.495380306783706,0.0,0.0
9,80,3,4300.0,0.4885073093394986,0.0,0.0
9,80,3,4400.0,0.48954311054597327,0.0,0.0
9,80,3,4500.0,0.4947302003916298,0.0,0.0
9,80,3,4600.0,0.49502513012489324,0.0,0.0
9,80,3,4700.0,0.4889916727284782,0.0,0.0
9,80,3,4800.0,0.4846979926422007,0.0,0.0
9,80,3,4900.0,0.48834691187320933,0.0,0.0
9,80,3,5000.0,0.48421575672601175,0.0,0.0
9,80,6,0.0,0.0,0.0,0.0
9,80,6,100.0,0.706099782078879,0.0,0.0
9,80,6,200.0,0.831327572950734,0.0,0.0
9,80,6,300.0,2.667296512420461,0.0,0.0
9,80,6,400.0,4.0250965788736295,0.0,0.0
9,80,6,500.0,4.566743095456361,0.0,0.0
9,80,6,600.0,5.38869711944441,0.0,0.0
9,80,6,700.0,5.734780748469769,0.0,0.0
9,80,6,800.0,5.697804583448684,0.0,0.0
9,80,6,900.0,5.860768851011062,0.0,0.0
9,80,6,1000.0,6.084589039875215,0.0,0.0
9,80,6,1100.0,6.081472460634131,0.0,0.0
9,80,6,1200.0,6.11395646962369,0.0,0.0
9,80,6,1300.0,6.233122669818764,0.0,0.0
9,80,6,1400.0,6.395381727035085,0.0,0.0
9,80,6,1500.0,6.534442458988183,0.0,0.0
9,80,6,1600.0,6.590155874673132,0.0,0.0
9,80,6,1700.0,6.6413907169176625,0.0,0.0
9,80,6,1800.0,6.682679432415607,0.0,0.0
9,80,6,1900.0,6.583110656737031,0.0,0.0
9,80,6,2000.0,6.314023219116278,0.0,0.0
9,80,6,2100.0,6.121149813464256,0.0,0.0
9,80,6,2200.0,5.892935474119103,0.0,0.0
9,80,6,2300.0,5.702765915626724,0.0,0.0
9,80,6,2400.0,5.553058326091682,0.0,0.0
9,80,6,2500.0,5.401786059190256,0.0,0.0
9,80,6,2600.0,5.290491879838221,0.0,0.0
9,80,6,2700.0,5.167777285984149,0.0,0.0
9,80,6,2800.0,5.07080857979312,0.0,0.0
9,80,6,2900.0,4.959822115888814,0.0,0.0
9,80,6,3000.0,4.839901620785062,0.0,0.0
9,80,6,3100.0,4.747939726724231,0.0,0.0
9,80,6,3200.0,4.779615484989039,0.0,0.0
9,80,6,3300.0,4.73747956100285,0.0,0.0
9,80,6,3400.0,4.721489034822372,0.0,0.0
9,80,6,3500.0,4.6817532592374995,0.0,0.0
9,80,6,3600.0,4.691673172357404,0.0,0.0
9,80,6,3700.0,4.6342162943518,0.0,0.0
9,80,6,3800.0,4.570696157473265,0.0,0.0
9,80,6,3900.0,4.524338695806045,0.0,0.0
9,80,6,4000.0,4.467952884117639,0.0,0.0
9,80,6,4100.0,4.391300325992313,0.0,0.0
9,80,6,4200.0,4.3646781231414975,0.0,0.0
9,80,6,4300.0,4.427888103274621,0.0,0.0
9,80,6,4400.0,4.469848365722156,0.0,0.0
9,80,6,4500.0,4.4443514985400565,0.0,0.0
9,80,6,4600.0,4.4151653542582014,0.0,0.0
9,80,6,4700.0,4.377337330337912,0.0,0.0
9,80,6,4800.0,4.337977739355192,0.0,0.0
9,80,6,4900.0,4.308633750537981,0.0,0.0
9,80,6,5000.0,4.2417750394322615,0.0,0.0
9,80,9,0.0,0.0,0.0,0.0
9,80,9,100.0,1.720673810181224,0.0,0.0
9,80,9,200.0,3.820441306854969,0.0,0.0
9,80,9,300.0,5.013302500236206,0.0,0.0
9,80,9,400.0,5.543092365759895,0.0,0.0
9,80,9,500.0,6.093396602698103,0.0,0.0
9,80,9,600.0,6.357618403176071,0.0,0.0
9,80,9,700.0,6.533193754624099,0.0,0.0
9,80,9,800.0,6.618368441274775,0.0,0.0
9,80,9,900.0,6.64737553655269,0.0,0.0
9,80,9,1000.0,6.69762843493413,0.0,0.0
9,80,9,1100.0,6.755743448710044,0.0,0.0
9,80,9,1200.0,6.837840597145926,0.0,0.0
9,80,9,1300.0,6.956822734688356,0.0,0.0
9,80,9,1400.0,7.007623719760365,0.0,0.0
9,80,9,1500.0,7.005310980269304,0.0,0.0
9,80,9,1600.0,7.030433291230146,0.0,0.0
9,80,9,1700.0,7.113933268665019,0.0,0.0
9,80,9,1800.0,7.158760378353778,0.0,0.0
9,80,9,1900.0,7.199920784718033,0.0,0.0
9,80,9,2000.0,7.220196264510961,0.0,0.0
9,80,9,2100.0,7.162720178572771,0.0,0.0
9,80,9,2200.0,7.171318032311356,0.0,0.0
9,80,9,2300.0,7.136401948595947,0.0,0.0
9,80,9,2400.0,7.1433411060885925,0.0,0.0
9,80,9,2500.0,7.165843326553698,0.0,0.0
9,80,9,2600.0,7.183640615267925,0.0,0.0
9,80,9,2700.0,7.196113673895011,0.0,0.0
9,80,9,2800.0,7.182393277409998,0.0,0.0
9,80,9,2900.0,7.209320256171825,0.0,0.0
9,80,9,3000.0,7.235583250563101,0.0,0.0
9,80,9,3100.0,7.237282651552375,0.0,0.0
9,80,9,3200.0,7.2493125225837,0.0,0.0
9,80,9,3300.0,7.293286368152736,0.0,0.0
9,80,9,3400.0,7.292461286988289,0.0,0.0
9,80,9,3500.0,7.287081070182442,0.0,0.0
9,80,9,3600.0,7.2838281638131415,0.0,0.0
9,80,9,3700.0,7.29872358098762,0.0,0.0
9,80,9,3800.0,7.271939963737637,0.0,0.0
9,80,9,3900.0,7.291131388713834,0.0,0.0
9,80,9,4000.0,7.286998717593648,0.0,0.0
9,80,9,4100.0,7.296793443408845,0.0,0.0
9,80,9,4200.0,7.312161933068574,0.0,0.0
9,80,9,4300.0,7.337843788278515,0.0,0.0
9,80,9,4400.0,7.340034528097375,0.0,0.0
9,80,9,4500.0,7.339540063331602,0.0,0.0
9,80,9,4600.0,7.342308486529356,0.0,0.0
9,80,9,4700.0,7.341846378853345,0.0,0.0
9,80,9,4800.0,7.346297068029828,0.0,0.0
9,80,9,4900.0,7.357123396311258,0.0,0.0
9,80,9,5000.0,7.365151128913945,0.0,0.0
9,80,12,0.0,0.0,0.0,0.0
9,80,12,100.0,3.514049631532671,0.0,0.0
9,80,12,200.0,5.571776833807807,0.0,0.0
