Seed,SI_max,Arrival_Rate,Time,Transient_Response_Time_Mean,Transient_Response_Time_Variance,Transient_Response_Time_CI95
12,40,6.66,4900.0,2.6899916297874253,0.0,0.0
12,40,6.66,5000.0,2.6881395102294925,0.0,0.0
12,80,6.66,0.0,0.0,0.0,0.0
12,80,6.66,100.0,0.8611061187234389,0.0,0.0
12,80,6.66,200.0,2.774541090915815,0.0,0.0
12,80,6.66,300.0,3.7414688700216376,0.0,0.0
12,80,6.66,400.0,4.370368959669258,0.0,0.0
12,80,6.66,500.0,4.864266148082423,0.0,0.0
12,80,6.66,600.0,5.45258252006228,0.0,0.0
12,80,6.66,700.0,5.920067144380582,0.0,0.0
12,80,6.66,800.0,6.338424125923629,0.0,0.0
12,80,6.66,900.0,6.618556236792139,0.0,0.0
12,80,6.66,1000.0,6.526995463675501,0.0,0.0
12,80,6.66,1100.0,6.447961934005849,0.0,0.0
12,80,6.66,1200.0,6.354297140680412,0.0,0.0
12,80,6.66,1300.0,6.403912895361599,0.0,0.0
12,80,6.66,1400.0,6.475234190472553,0.0,0.0
12,80,6.66,1500.0,6.436716246382815,0.0,0.0
12,80,6.66,1600.0,6.4168547841316235,0.0,0.0
12,80,6.66,1700.0,6.298225138118311,0.0,0.0
12,80,6.66,1800.0,6.283573565147429,0.0,0.0
12,80,6.66,1900.0,6.203644937716622,0.0,0.0
12,80,6.66,2000.0,6.044306777980571,0.0,0.0
12,80,6.66,2100.0,6.010116013222745,0.0,0.0
12,80,6.66,2200.0,5.9783669939249835,0.0,0.0
12,80,6.66,2300.0,5.8716911080721435,0.0,0.0
12,80,6.66,2400.0,5.8925598689137555,0.0,0.0
12,80,6.66,2500.0,5.909164314854446,0.0,0.0
12,80,6.66,2600.0,6.019040341216451,0.0,0.0
12,80,6.66,2700.0,6.122628851208906,0.0,0.0
12,80,6.66,2800.0,6.251003716491042,0.0,0.0
12,80,6.66,2900.0,6.2505916723051875,0.0,0.0
12,80,6.66,3000.0,6.268309424597839,0.0,0.0
12,80,6.66,3100.0,6.299914390848136,0.0,0.0
12,80,6.66,3200.0,6.270139414054997,0.0,0.0
12,80,6.66,3300.0,6.289427763560053,0.0,0.0
12,80,6.66,3400.0,6.328632647566314,0.0,0.0
12,80,6.66,3500.0,6.375940352785828,0.0,0.0
12,80,6.66,3600.0,6.390818010782211,0.0,0.0
12,80,6.66,3700.0,6.426017973828384,0.0,0.0
12,80,6.66,3800.0,6.457557611871778,0.0,0.0
12,80,6.66,3900.0,6.46765462029015,0.0,0.0
12,80,6.66,4000.0,6.425650439989019,0.0,0.0
12,80,6.66,4100.0,6.398995671632996,0.0,0.0
12,80,6.66,4200.0,6.34937620624481,0.0,0.0
12,80,6.66,4300.0,6.3176032953325185,0.0,0.0
12,80,6.66,4400.0,6.229057382494772,0.0,0.0
12,80,6.66,4500.0,6.137669213520014,0.0,0.0
12,80,6.66,4600.0,6.0610490713726355,0.0,0.0
12,80,6.66,4700.0,6.013335045938371,0.0,0.0
12,80,6.66,4800.0,5.960724407370445,0.0,0.0
12,80,6.66,4900.0,5.9215488660932545,0.0,0.0
12,80,6.66,5000.0,5.894317072103221,0.0,0.0
12,120,6.66,0.0,0.0,0.0,0.0
12,120,6.66,100.0,0.8611061187234389,0.0,0.0
12,120,6.66,200.0,2.774541090915815,0.0,0.0
12,120,6.66,300.0,3.7414688700216376,0.0,0.0
12,120,6.66,400.0,4.414208184225603,0.0,0.0
12,120,6.66,500.0,4.94603584006945,0.0,0.0
12,120,6.66,600.0,5.908644723331933,0.0,0.0
12,120,6.66,700.0,6.768848319329713,0.0,0.0
12,120,6.66,800.0,7.410623482339521,0.0,0.0
12,120,6.66,900.0,8.122759679910612,0.0,0.0
12,120,6.66,1000.0,8.32278493047975,0.0,0.0
12,120,6.66,1100.0,8.464037204009232,0.0,0.0
12,120,6.66,1200.0,8.511463273069603,0.0,0.0
12,120,6.66,1300.0,8.723291846433016,0.0,0.0
12,120,6.66,1400.0,8.923206656441339,0.0,0.0
12,120,6.66,1500.0,9.088171998617243,0.0,0.0
12,120,6.66,1600.0,9.228841110281195,0.0,0.0
12,120,6.66,1700.0,9.364528232464018,0.0,0.0
12,120,6.66,1800.0,9.458553320044198,0.0,0.0
12,120,6.66,1900.0,9.461743651729567,0.0,0.0
12,120,6.66,2000.0,9.427540414349023,0.0,0.0
12,120,6.66,2100.0,9.434088891886145,0.0,0.0
12,120,6.66,2200.0,9.452735055053203,0.0,0.0
12,120,6.66,2300.0,9.39956275319484,0.0,0.0
12,120,6.66,2400.0,9.501011067974952,0.0,0.0
12,120,6.66,2500.0,9.561069710946668,0.0,0.0
12,120,6.66,2600.0,9.711286783322116,0.0,0.0
12,120,6.66,2700.0,9.83196461449561,0.0,0.0
12,120,6.66,2800.0,9.970943277399702,0.0,0.0
12,120,6.66,2900.0,10.06800703453691,0.0,0.0
12,120,6.66,3000.0,10.223232151785748,0.0,0.0
12,120,6.66,3100.0,10.286862748812657,0.0,0.0
12,120,6.66,3200.0,10.293945032884258,0.0,0.0
12,120,6.66,3300.0,10.314910362332343,0.0,0.0
12,120,6.66,3400.0,10.384611731210438,0.0,0.0
12,120,6.66,3500.0,10.450653510426495,0.0,0.0
12,120,6.66,3600.0,10.502803494308138,0.0,0.0
12,120,6.66,3700.0,10.553460336019967,0.0,0.0
12,120,6.66,3800.0,10.597023844802205,0.0,0.0
12,120,6.66,3900.0,10.601805106285155,0.0,0.0
12,120,6.66,4000.0,10.58919815055564,0.0,0.0
12,120,6.66,4100.0,10.565649947842125,0.0,0.0
12,120,6.66,4200.0,10.505524059583415,0.0,0.0
12,120,6.66,4300.0,10.45305795669585,0.0,0.0
12,120,6.66,4400.0,10.376422736209364,0.0,0.0
12,120,6.66,4500.0,10.257615732156212,0.0,0.0
12,120,6.66,4600.0,10.13916102835408,0.0,0.0
12,120,6.66,4700.0,10.007559319796561,0.0,0.0
12,120,6.66,4800.0,9.877517828086678,0.0,0.0
12,120,6.66,4900.0,9.786788951882926,0.0,0.0
12,120,6.66,5000.0,9.725932461386131,0.0,0.0
13,40,6.66,0.0,0.0,0.0,0.0
13,40,6.66,100.0,2.472026737981265,0.0,0.0
13,40,6.66,200.0,3.4532333170912337,0.0,0.0
13,40,6.66,300.0,3.482252354410134,0.0,0.0
13,40,6.66,400.0,3.4169683218306286,0.0,0.0
13,40,6.66,500.0,3.0961253759004723,0.0,0.0
13,40,6.66,600.0,3.113611742433387,0.0,0.0
13,40,6.66,700.0,2.9122930610579374,0.0,0.0
13,40,6.66,800.0,2.83406223706837,0.0,0.0
13,40,6.66,900.0,2.8599132097685214,0.0,0.0
13,40,6.66,1000.0,2.9623489322447427,0.0,0.0
13,40,6.66,1100.0,3.069909718338218,0.0,0.0
13,40,6.66,1200.0,3.0892812592812575,0.0,0.0
13,40,6.66,1300.0,3.2113821458685514,0.0,0.0
13,40,6.66,1400.0,3.2709224454555854,0.0,0.0
13,40,6.66,1500.0,3.2203856222415768,0.0,0.0
13,40,6.66,1600.0,3.2043281574717963,0.0,0.0
13,40,6.66,1700.0,3.200134810073571,0.0,0.0
13,40,6.66,1800.0,3.2552117336255173,0.0,0.0
13,40,6.66,1900.0,3.2752718199760156,0.0,0.0
