Time,SI max,Transient Response Time Mean,Transient Response Time CI95
0.0,10,0.0,0.0
100.0,10,0.4380160242666593,0.0424867465859939
200.0,10,0.448571658141273,0.0289208417302778
300.0,10,0.4476087029561429,0.0214963908657404
400.0,10,0.4420239345872241,0.0188831514184593
500.0,10,0.4402771902344605,0.0177065462094167
600.0,10,0.437452345090699,0.0155404864602157
700.0,10,0.4380015829206714,0.0142461829408317
800.0,10,0.4419278801689512,0.0140405101230622
900.0,10,0.4416728624054943,0.0136285466544118
1000.0,10,0.4423487780080081,0.0130573527055997
1100.0,10,0.4409244767798712,0.0131629580341028
1200.0,10,0.4433441088529267,0.0127713002079418
1300.0,10,0.4439889360627211,0.0120468982652209
1400.0,10,0.4428112056821384,0.0112850982794639
1500.0,10,0.4422926436548983,0.0106821539224706
1600.0,10,0.4455548457041005,0.010861158516493
1700.0,10,0.4469888967872932,0.0103456492513867
1800.0,10,0.4462924305374386,0.0098660494833861
1900.0,10,0.4461476799534814,0.0092298002284081
2000.0,10,0.4470554501770154,0.0093494128091792
2100.0,10,0.4489720268683502,0.0090930612125633
2200.0,10,0.4480807383003121,0.0088929907763558
2300.0,10,0.4482912380798743,0.0086311542804128
2400.0,10,0.4480539526842228,0.0082528503054242
2500.0,10,0.4492374988594464,0.0081815929219268
2600.0,10,0.4478045866195561,0.0080563949868231
2700.0,10,0.4481219660558593,0.007831913603258
2800.0,10,0.4480732795378049,0.0078795086422845
2900.0,10,0.4471676970323055,0.0076686705435376
3000.0,10,0.4480232029848066,0.0073447642076602
3100.0,10,0.4489200347330239,0.0073767715226816
3200.0,10,0.4485876222354828,0.0072086962556673
3300.0,10,0.4484464040289172,0.0070660829021406
3400.0,10,0.4479475742403327,0.0069162019820742
3500.0,10,0.4488803570912376,0.0071528330338215
3600.0,10,0.4494113891595848,0.0072112703792642
3700.0,10,0.4495478617752031,0.0071023920642231
3800.0,10,0.4493184661162248,0.0070311578004226
3900.0,10,0.448913156944315,0.0068708124137354
4000.0,10,0.4492642434311436,0.0067922597193026
4100.0,10,0.4488420187878166,0.0065817914626861
4200.0,10,0.4488261487920807,0.0065292067156821
4300.0,10,0.4483382364883618,0.0062096215776648
4400.0,10,0.4478180268452105,0.0060736101438153
4500.0,10,0.4483395386250681,0.0060900907384311
4600.0,10,0.4491642153081536,0.0060307376717578
4700.0,10,0.449014004661159,0.0058092536231703
