Time,SI max,Transient Response Time Mean,Transient Response Time CI95
0.0,10,0.0,0.0
100.0,10,0.741874830424144,0.0374681387144139
200.0,10,0.7597811972478223,0.0234840390203248
300.0,10,0.760384170007638,0.0210850430700931
400.0,10,0.7602210419146315,0.0166724573209399
500.0,10,0.7628016835517762,0.0157730242340705
600.0,10,0.7672031111665797,0.0152590644683809
700.0,10,0.765857519473672,0.0128538447768988
800.0,10,0.7657459866634416,0.0124774169312289
900.0,10,0.764225754924245,0.0115572638527022
1000.0,10,0.7658234833609453,0.0110604537203534
1100.0,10,0.7670265818419923,0.0103800832177024
1200.0,10,0.7677099636060861,0.0098279105508557
1300.0,10,0.7684273599522868,0.0100658849325528
1400.0,10,0.7670401228274915,0.0100896473807582
1500.0,10,0.7667201822005393,0.0099916431990497
1600.0,10,0.7661932252693019,0.0096428823768405
1700.0,10,0.7658175679683129,0.0096931027000944
1800.0,10,0.7662715947740822,0.009216503360817
1900.0,10,0.7661137745820397,0.0088727430667412
2000.0,10,0.7653602959329598,0.0085139209962511
2100.0,10,0.7649412336678649,0.0080818769708953
2200.0,10,0.7659689942591839,0.0076983140801268
2300.0,10,0.7664749222100637,0.0074562113686555
2400.0,10,0.7674473839088344,0.0071305705397715
2500.0,10,0.7680023314482132,0.0069193814972818
2600.0,10,0.7675785024080158,0.0065977638473177
2700.0,10,0.7674037448034339,0.0064857541323117
2800.0,10,0.768200350322682,0.0066403583987789
2900.0,10,0.7676865815149106,0.0066059292297525
3000.0,10,0.7684682089795436,0.0064956258979341
3100.0,10,0.7681917697111931,0.0064301871984554
3200.0,10,0.7685333061347633,0.0062642971299875
3300.0,10,0.769505449079218,0.0061838543412543
3400.0,10,0.7698985707533018,0.0061974252144061
3500.0,10,0.7699075849276458,0.0059817476773425
3600.0,10,0.7691724956584304,0.0058790156038172
3700.0,10,0.7688110131956952,0.0059022282008466
3800.0,10,0.7684558955501309,0.0059856393821118
3900.0,10,0.7682609512109327,0.005905886110009
4000.0,10,0.7687539673859127,0.0058492703786275
4100.0,10,0.7684097854713122,0.0059251225271173
4200.0,10,0.7693547591488893,0.0060009708296495
4300.0,10,0.769103925350509,0.005838546796583
4400.0,10,0.7695570198588149,0.0058205369129909
4500.0,10,0.7697727730324737,0.0056175057967277
4600.0,10,0.7693465618716341,0.005524862130624
4700.0,10,0.7688632783408057,0.0053471038499599
4800.0,10,0.7685819459244021,0.0053342727901477
4900.0,10,0.769004307537678,0.0053811784518405
5000.0,10,0.7696608279304054,0.0055570284013461
0.0,20,0.0,0.0
100.0,20,1.161392311801562,0.0666504704211592
200.0,20,1.2752550917070862,0.0590236653335423
300.0,20,1.313730306547361,0.0492763412776165
400.0,20,1.3378427341123018,0.0453780994389183
500.0,20,1.3658701239731363,0.0432689545233405
600.0,20,1.3749680455833142,0.0378727928011504
700.0,20,1.3866439558380963,0.0334328852358844
800.0,20,1.383401526102919,0.0324636440324998
900.0,20,1.380764973819086,0.0297444953398773
1000.0,20,1.385287102263546,0.028122627364226
1100.0,20,1.3877411433078506,0.02607662359498
1200.0,20,1.3886627376824905,0.0250982569974999
1300.0,20,1.3904180200314356,0.023980008307294
1400.0,20,1.3845259330532358,0.0239866770172583
1500.0,20,1.387715357999033,0.0228066505665959
1600.0,20,1.3922288664345668,0.0219270237921549
1700.0,20,1.3911631252640473,0.0221667341479061
1800.0,20,1.3926832291946436,0.022152005588555
1900.0,20,1.3925490387063697,0.0216862216217997
2000.0,20,1.3891865489910626,0.0212554869479947
2100.0,20,1.3883854605724724,0.0201136239341105
2200.0,20,1.3880717889442018,0.0195146379833207
2300.0,20,1.3865254068625283,0.0196043474293817
2400.0,20,1.387321342397003,0.0189610574168187
2500.0,20,1.3915490103603143,0.0186207510418734
2600.0,20,1.394246127772221,0.0186073314335985
2700.0,20,1.39420422640498,0.0185787851705142
2800.0,20,1.3943195205808014,0.0181565062119875
2900.0,20,1.395234277715795,0.0173825953043302
3000.0,20,1.395155960408856,0.0172256165039069
3100.0,20,1.3947891465698792,0.0171029958901046
3200.0,20,1.3931805291992827,0.0166198554201241
3300.0,20,1.3921801198393742,0.0164311134460132
3400.0,20,1.3913880326525745,0.0165029959944754
3500.0,20,1.39228098486977,0.0160419579524032
3600.0,20,1.3910050676038672,0.015762022319758
3700.0,20,1.3903946269839582,0.0154299277015312
3800.0,20,1.3910620723873104,0.0156368805297549
3900.0,20,1.3920473587441269,0.015788023823523
4000.0,20,1.394180270871873,0.0153929154716281
4100.0,20,1.3940226611286508,0.0150846797313565
4200.0,20,1.3963567259407257,0.0152296839882901
4300.0,20,1.395533227603023,0.0151385855261944
4400.0,20,1.396790910877923,0.0151982637353431
4500.0,20,1.3970944744745424,0.0153129030626091
4600.0,20,1.396822571178162,0.0154509923037694
4700.0,20,1.3959738101965762,0.0150444478192744
4800.0,20,1.395472802213286,0.0150078104278165
4900.0,20,1.3954754099414202,0.0148041616018626
5000.0,20,1.3946331359525033,0.0152251829208824
0.0,30,0.0,0.0
100.0,30,1.3903053970081765,0.0973218234827582
200.0,30,1.6967994282833698,0.0969237288246996
300.0,30,1.8321489643149385,0.093426612446844
400.0,30,1.8610503868878712,0.0849004689885805
500.0,30,1.8963493043218649,0.0799263055783568
600.0,30,1.9239038116296927,0.0761145751254442
700.0,30,1.94226075088042,0.0718298921300415
800.0,30,1.9415176329724788,0.0698588474877663
900.0,30,1.943252776930575,0.0628389547989634
1000.0,30,1.9506795313857304,0.0581237202664373
1100.0,30,1.9585241038504329,0.0548720058217484
1200.0,30,1.9622180754194407,0.0521933237039056
1300.0,30,1.9655220795431223,0.0500279625929378
1400.0,30,1.963831655262132,0.0486786267648176
1500.0,30,1.96745253700032,0.0471746112017605
1600.0,30,1.9714915368661492,0.0449597468514185
1700.0,30,1.972169150543623,0.0428298676538005
1800.0,30,1.9734858258522423,0.0418445000247645
1900.0,30,1.9789890846441032,0.0415830987293881
2000.0,30,1.9736255639687696,0.0409165356852548
2100.0,30,1.96578608439749,0.039306218678144
2200.0,30,1.9646362367871568,0.0384151785174287
2300.0,30,1.9656466918466635,0.0383077411142633
2400.0,30,1.972175714563642,0.0374190217841147
2500.0,30,1.9824617629317207,0.0366577592863297
2600.0,30,1.98214162866564,0.036996074379869
2700.0,30,1.980592589798476,0.0367798072155232
2800.0,30,1.9818736626979925,0.036001863880719
2900.0,30,1.97999212665208,0.0358033553347703
3000.0,30,1.981773445657212,0.0350717443848799
3100.0,30,1.9801691469446885,0.0340931273043723
3200.0,30,1.9787072603173608,0.0337395495473431
3300.0,30,1.979594519671336,0.0329587826472518
3400.0,30,1.9838865611362968,0.0321825024363886
3500.0,30,1.984681808566032,0.0312840775417483
3600.0,30,1.985757771229875,0.0313919427677856
3700.0,30,1.9845327584697088,0.0317543737589336
3800.0,30,1.9853904287773856,0.0322863708814812
3900.0,30,1.9861022597239764,0.0326245583851523
4000.0,30,1.9899372128714392,0.0324844884968565
4100.0,30,1.9936472975881152,0.0323042049083269
4200.0,30,1.9957188858882475,0.0322176536462098
4300.0,30,1.994941257874577,0.0323281780408889
4400.0,30,1.9965902403142024,0.0320135740171948
4500.0,30,1.9981772514094231,0.0317038055922386
4600.0,30,1.9971656154856003,0.0318788519087082
4700.0,30,1.9960850502267344,0.0317967795599574
4800.0,30,1.9966783011923988,0.0311716324749344
4900.0,30,1.9974425811870096,0.0309518958964525
5000.0,30,1.993485607110559,0.0305968025796175
0.0,40,0.0,0.0
100.0,40,1.5951524371908756,0.137771497810696
200.0,40,1.9654804760126432,0.1399838817792299
300.0,40,2.124654081566191,0.137843220315579
400.0,40,2.2131246139895078,0.1410793084669742
500.0,40,2.293481632700479,0.1402482726478555
600.0,40,2.3405573579021524,0.1348029564560341
700.0,40,2.367501969600298,0.1254168668695682
800.0,40,2.381365240182824,0.1198686318259695
900.0,40,2.3955846023989773,0.111007263475196
1000.0,40,2.406510940373741,0.10616072949272
1100.0,40,2.4285107354117565,0.1027600217829417
1200.0,40,2.44514800350389,0.0987647883348249
1300.0,40,2.4604967268109657,0.0941542036926843
1400.0,40,2.4635756656694414,0.0923554704596523
1500.0,40,2.474850822239343,0.0887982084124156
1600.0,40,2.4838615824416053,0.0852637845866238
1700.0,40,2.480326749604317,0.0809458596131482
1800.0,40,2.484439357769193,0.0789719186568115
1900.0,40,2.485655927738345,0.078288627219795
2000.0,40,2.4781472414760857,0.0765520047527798
2100.0,40,2.4724744983571827,0.0749094052350023
2200.0,40,2.475352204242933,0.0714730837274722
2300.0,40,2.477903253780461,0.0693573680724556
2400.0,40,2.48571416227166,0.0674148637638092
2500.0,40,2.492273632334603,0.0655213878399279
2600.0,40,2.491279640111773,0.0656413655503666
2700.0,40,2.489091552197673,0.0656981999479904
2800.0,40,2.4886745688526,0.0648351547722108
2900.0,40,2.491277066814922,0.0631352188328202
3000.0,40,2.495677390115485,0.0613315810883508
3100.0,40,2.4994489259537187,0.0593491054460952
3200.0,40,2.4986786103600864,0.058095667256639
3300.0,40,2.5034332828334565,0.0562973806371542
3400.0,40,2.507262949289599,0.0550881287993612
3500.0,40,2.5116482261556063,0.0536696568095943
3600.0,40,2.513928242637783,0.0540834658765827
3700.0,40,2.5156214681782303,0.0547172391119757
3800.0,40,2.5173506364231324,0.055265140400052
3900.0,40,2.515737254226318,0.0552218982596357
4000.0,40,2.5194854152810207,0.054865075311421
4100.0,40,2.5223400509034657,0.0540552973478399
4200.0,40,2.526790383237819,0.0534677807184151
4300.0,40,2.525547471409409,0.0524604799698729
