Time,SI max,Transient Response Time Mean,Transient Response Time CI95
0.0,10,0.0,0.0
100.0,10,0.6377094050001891,0.0334879611519328
200.0,10,0.6634624927750427,0.0275412928438337
300.0,10,0.6719924313135627,0.02308183509809
400.0,10,0.6745328102901775,0.020646828956777
500.0,10,0.6818900971274096,0.0182032044566249
600.0,10,0.6852539154791287,0.0176616681518447
700.0,10,0.6854691193735113,0.016364209441773
800.0,10,0.6885447597761482,0.0150318203712128
900.0,10,0.6890511324718928,0.0142476180072522
1000.0,10,0.6906455755056584,0.0132430050612453
1100.0,10,0.6928130681719034,0.0124681937631618
1200.0,10,0.6923378615224429,0.0112455065691669
1300.0,10,0.6961387582631708,0.0103646706075858
1400.0,10,0.6976412203261642,0.0098387855732969
1500.0,10,0.6981863448842368,0.0096327911688774
1600.0,10,0.6977572791344356,0.0093637833097847
1700.0,10,0.6991454489492098,0.0094175268842082
1800.0,10,0.6990668450668307,0.0089686417777633
1900.0,10,0.6991030275699425,0.0084235878695037
2000.0,10,0.6981562872181408,0.0085814202937888
2100.0,10,0.6964920106429657,0.0083858214413875
2200.0,10,0.6966921105338125,0.0082058007191055
2300.0,10,0.6965867165962558,0.0079680415694858
2400.0,10,0.6948089964731577,0.0078148950375956
2500.0,10,0.6949565947701064,0.0076920449229113
2600.0,10,0.6956442991808437,0.0073942676759539
2700.0,10,0.695293218513963,0.0072707720967791
2800.0,10,0.6967079852482863,0.0070288461646226
2900.0,10,0.6982010019554176,0.0067408122017359
3000.0,10,0.6989825232644346,0.0065384224051397
3100.0,10,0.6997341817486388,0.0064405857025364
3200.0,10,0.6998748938597834,0.0063671869899779
3300.0,10,0.6998698027229845,0.0063316753645972
3400.0,10,0.700397299905726,0.0062806667684954
3500.0,10,0.7010364261626669,0.0063036576011401
3600.0,10,0.7011437379807988,0.006126839488077
3700.0,10,0.7008979338313409,0.0060913485272468
3800.0,10,0.7008746490063771,0.006111572189653
3900.0,10,0.7005477623020047,0.0060360333329291
4000.0,10,0.7012860041135303,0.0059784884393404
4100.0,10,0.7013538893702652,0.0059531484766961
4200.0,10,0.7018359356161882,0.0059163159183515
4300.0,10,0.7021573761837672,0.0059248957923291
4400.0,10,0.7022248437115449,0.0058071147271847
4500.0,10,0.7022209155091717,0.0057562372038401
4600.0,10,0.702316330409246,0.0057775083809509
4700.0,10,0.7014666663396734,0.0056951899926393
4800.0,10,0.7013864323760163,0.0056149636810073
4900.0,10,0.700975603453478,0.0055333548033655
5000.0,10,0.6996267163664665,0.0055530498834639
0.0,20,0.0,0.0
100.0,20,0.9342055055071488,0.074701143377099
200.0,20,1.0673598075643642,0.065257827094675
300.0,20,1.0852963450922437,0.0578706239017987
400.0,20,1.095093951242074,0.0471689812433263
500.0,20,1.101529436936512,0.0458217488892985
600.0,20,1.1073249737412665,0.0454721342387945
700.0,20,1.1073589762769611,0.0424271227807912
800.0,20,1.1204085469897165,0.0418762325274766
900.0,20,1.1194545922416932,0.0382592724534322
1000.0,20,1.1219882599053188,0.0342184541788516
1100.0,20,1.1255416326833367,0.032201884312423
1200.0,20,1.124184098111278,0.0296975960974918
1300.0,20,1.1254933714609032,0.0292390540616513
