Time,SI max,Transient Response Time Mean,Transient Response Time CI95
0.0,10,0.0,0.0
100.0,10,1.0727788045492783,0.0729381507436923
200.0,10,1.142767043458646,0.0694224466347572
300.0,10,1.188705599019552,0.0715239706625171
400.0,10,1.214299158685269,0.0650745578779409
500.0,10,1.2495007758191616,0.0714158603675782
600.0,10,1.2643578893991267,0.073545562061354
700.0,10,1.2707569771441194,0.0765459377570272
800.0,10,1.2770685682874647,0.0776777700682687
900.0,10,1.2840021015386731,0.0767150606841205
1000.0,10,1.290732257855439,0.0728958508527881
1100.0,10,1.2932925995451674,0.0710725576761731
1200.0,10,1.2962649595969011,0.0680877340510686
1300.0,10,1.3015970060285522,0.0646373950068043
1400.0,10,1.3074690574739984,0.0625222616481309
1500.0,10,1.3205774661051453,0.0615101822707129
1600.0,10,1.3238889336601452,0.0601453611348185
1700.0,10,1.3269616025201112,0.0581580348058368
1800.0,10,1.3287024816603212,0.0557443011258581
1900.0,10,1.324759888809945,0.0532576653783118
2000.0,10,1.3286677325505216,0.0510910846192834
2100.0,10,1.3248146654235111,0.0495674315491037
2200.0,10,1.325739575247019,0.0482772676965528
2300.0,10,1.3266254854301511,0.0482782863270393
2400.0,10,1.3310843881686325,0.0475718815970188
2500.0,10,1.3369067739981368,0.0463035376516834
2600.0,10,1.3373174009607047,0.0459596848266118
2700.0,10,1.336666241881889,0.0447958632500214
2800.0,10,1.3336218629243834,0.0440766291480411
2900.0,10,1.333025667207364,0.0434512749059118
3000.0,10,1.3302448821431616,0.0421085818552773
3100.0,10,1.3299777895335805,0.0417244072994931
3200.0,10,1.3278487544453577,0.0407443531035513
3300.0,10,1.3253773310818897,0.0395367973883124
3400.0,10,1.3244105347424049,0.0382400593651955
3500.0,10,1.3227183241787464,0.036906213558871
3600.0,10,1.3223525559118423,0.0359679060377681
3700.0,10,1.3229282086101426,0.0357277112715
3800.0,10,1.326135575435644,0.0347064348218653
3900.0,10,1.3278144126244256,0.0339568723000198
4000.0,10,1.3274276199665136,0.033585178902805
4100.0,10,1.3270046301307588,0.0328643140049886
4200.0,10,1.3254571366732306,0.0322138370393208
4300.0,10,1.3266909134894116,0.0315951265121565
4400.0,10,1.3260718875542352,0.0313303241274311
4500.0,10,1.324682402269959,0.0312935858012841
4600.0,10,1.3252224969706832,0.0308458573784258
4700.0,10,1.323217254355321,0.0300278467869908
4800.0,10,1.322672217551078,0.0296889314939223
4900.0,10,1.3248930465865056,0.0300883973515
5000.0,10,1.327919973982845,0.0300298354099314
0.0,20,0.0,0.0
100.0,20,1.5053935883776033,0.0506628308046491
200.0,20,1.6315307510773245,0.0554609441943834
