Time,SI max,Transient Response Time Mean,Transient Response Time CI95
0.0,10,0.0,0.0
100.0,10,0.5603933967991663,0.0383199415873217
200.0,10,0.5963177233513203,0.0309249141576162
300.0,10,0.6079554527194866,0.0224657632381329
400.0,10,0.5996949599992927,0.0212456006211784
500.0,10,0.5971182205134985,0.0186039092470879
600.0,10,0.6028597533183084,0.0172744396423977
700.0,10,0.6010898960244482,0.0174126169647039
800.0,10,0.599080985617194,0.0163747085087885
900.0,10,0.5962669429314656,0.0159140054917914
1000.0,10,0.5960146899704544,0.0147466425026975
1100.0,10,0.5936774301961782,0.0140356796456021
1200.0,10,0.59356089761272,0.0129374912553813
1300.0,10,0.5947439200912259,0.0122111767926534
1400.0,10,0.5933743926219437,0.0116193472713862
1500.0,10,0.5917196077373266,0.0107983317161338
1600.0,10,0.5921592832956611,0.0109853500789641
1700.0,10,0.5939959864926568,0.0108788948752868
1800.0,10,0.5931352101040582,0.0107535763970126
1900.0,10,0.5913485437022592,0.0104860959242713
2000.0,10,0.5896791047704724,0.0102078529032196
2100.0,10,0.5893037060075067,0.0097601187951128
2200.0,10,0.5914511097408858,0.0096076372974263
2300.0,10,0.5907872251731492,0.0090573887126267
2400.0,10,0.5908543878388438,0.0089439141552751
2500.0,10,0.591932641449109,0.0086391246746311
2600.0,10,0.5908826845003828,0.0085161818421138
2700.0,10,0.5910335130835922,0.0082860706551203
2800.0,10,0.5916804000025669,0.0082054509845468
2900.0,10,0.5924643459493996,0.0081031215003891
3000.0,10,0.5926365414194099,0.0080066877257412
3100.0,10,0.593402724991134,0.0077345205988136
3200.0,10,0.5930658697919221,0.0077265919025957
3300.0,10,0.5931576986935514,0.0077152549735747
3400.0,10,0.5935303437036749,0.0075206047773538
3500.0,10,0.5937982588880222,0.0074307193823564
3600.0,10,0.5943173724493364,0.0074663145623822
3700.0,10,0.5942858831516853,0.007255590000385
3800.0,10,0.5940804002136334,0.0071049782075329
3900.0,10,0.5943687360567934,0.0070685973095998
4000.0,10,0.5933502501291301,0.00701960778811
4100.0,10,0.5934719294051696,0.0068951416039079
4200.0,10,0.5941435012546695,0.006741154282566
4300.0,10,0.5943808026811459,0.0067316324169001
4400.0,10,0.5949531074198559,0.0067361968685401
4500.0,10,0.5958308950753268,0.0062921686305027
4600.0,10,0.5954584850363964,0.0061356469185259
4700.0,10,0.5958824968994542,0.0060985282555798
4800.0,10,0.5953258609970024,0.0060353972667099
4900.0,10,0.5959261420940812,0.0060615999738399
5000.0,10,0.5980125139986384,0.0059402878685637
0.0,20,0.0,0.0
100.0,20,0.6875289951753841,0.0698019568019633
200.0,20,0.735253235390405,0.060246962124018
300.0,20,0.7343569348385413,0.0486492265837838
400.0,20,0.7387707705936628,0.041128859835427
500.0,20,0.7386121049932971,0.0355330705571165
600.0,20,0.7466068892340302,0.0369082915328823
700.0,20,0.7456988029525043,0.0354047938249066
800.0,20,0.7437242501184598,0.0330898463764426
900.0,20,0.7478850622559733,0.0313246536088825
1000.0,20,0.7469853221695861,0.0289366991396223
1100.0,20,0.7482640855749545,0.0283651031780296
1200.0,20,0.7473275268366547,0.0272047904132605
1300.0,20,0.7496161731303868,0.0264344682877782
1400.0,20,0.7514298239834769,0.0256285243069218
1500.0,20,0.7537614878709146,0.024033351542134
1600.0,20,0.7538628907534023,0.0226109534752109
1700.0,20,0.7528580550337034,0.0220050415205399
1800.0,20,0.7531917481773679,0.0213254044128687
1900.0,20,0.7521144381410111,0.0202357048454261
2000.0,20,0.7509554378961365,0.0191732182674802
2100.0,20,0.75090722885532,0.0187940038211111
2200.0,20,0.7532525602825072,0.017810483906193
2300.0,20,0.7552460091157976,0.0173062132989567
2400.0,20,0.7552712396685786,0.0173883721668423
2500.0,20,0.7536782185436429,0.0168854143447739
2600.0,20,0.7544741968167852,0.0160375279123784
2700.0,20,0.7571581940545087,0.0162728239384696
2800.0,20,0.7567797178163084,0.0158967182407887
2900.0,20,0.7566516149402646,0.0159463583827211
3000.0,20,0.7558330872328775,0.0158483475867096
3100.0,20,0.7556476112315001,0.0154547402650813
3200.0,20,0.7540815392521464,0.0151377078251539
3300.0,20,0.7540421274464667,0.014521868238105
3400.0,20,0.7565991408295701,0.0143845303990166
3500.0,20,0.7565951519701075,0.0143421186803258
3600.0,20,0.758415787940426,0.0142958422350689
3700.0,20,0.7592148129078385,0.0142557204684066
3800.0,20,0.758564105842588,0.0144363599686145
3900.0,20,0.7598560324892428,0.0144185132407855
4000.0,20,0.7603450154316946,0.0141726475238743
4100.0,20,0.7617465685965805,0.0142126225454936
4200.0,20,0.7621940823587451,0.013840145905945
4300.0,20,0.7630301728723322,0.0136693846045083
4400.0,20,0.7633781079592429,0.0133428634225267
4500.0,20,0.763196082318074,0.0129242270279362
4600.0,20,0.7631608025539992,0.0129234264134391
4700.0,20,0.7637168922263774,0.0129351248614833
4800.0,20,0.7643923007463281,0.012736052659048
4900.0,20,0.7654024123290365,0.0123285250526961
5000.0,20,0.7664065189370327,0.0126504216539637
0.0,30,0.0,0.0
100.0,30,0.7230317942649988,0.0867258171978392
200.0,30,0.7700569446169806,0.0769919161324427
300.0,30,0.7723966043695119,0.0615772274784832
400.0,30,0.7820068863798807,0.0535817203134769
500.0,30,0.7842875033632781,0.0466979037419081
600.0,30,0.7915597228482115,0.0465204998098664
700.0,30,0.7978151572273015,0.048574833117783
800.0,30,0.7966325948968725,0.0462668804496729
900.0,30,0.7961926887786563,0.0436962195271553
1000.0,30,0.7960709996656624,0.0401094228654281
1100.0,30,0.7954759295704475,0.0380560120166033
1200.0,30,0.7941453498026838,0.0362465133056654
1300.0,30,0.7979090074345554,0.0346447162487634
1400.0,30,0.8007094477227291,0.0339680711864997
1500.0,30,0.8051196771241869,0.033267177098654
1600.0,30,0.805402032009366,0.0315449632638257
1700.0,30,0.8067499667315307,0.0310646769670555
1800.0,30,0.8055839640532697,0.0295748546105237
1900.0,30,0.8038458602723363,0.0277405970625203
2000.0,30,0.8010274939823961,0.0260598803018007
2100.0,30,0.8024379192724449,0.0256069552657295
2200.0,30,0.8045570233182806,0.024292708848372
2300.0,30,0.8063354449060568,0.0236508863683151
2400.0,30,0.8071799931725891,0.0236152840379859
2500.0,30,0.8053828287079445,0.0229768438293584
2600.0,30,0.8056942623611926,0.0221040528859525
2700.0,30,0.8073140919176626,0.0220729868859006
2800.0,30,0.8071959528583278,0.0216526396645943
2900.0,30,0.8066845631331525,0.0212870682600914
3000.0,30,0.8062891286023405,0.0206354440428374
3100.0,30,0.8042193353334093,0.0200170451125214
3200.0,30,0.8016040411066664,0.0192817877868858
3300.0,30,0.8018099206843973,0.0187534100147217
3400.0,30,0.8046914682351252,0.0185353559396674
3500.0,30,0.8048498237580133,0.01860423118766
3600.0,30,0.8069606789554363,0.0187850114563049
3700.0,30,0.8085143822876711,0.0188996268213377
3800.0,30,0.8086665134837117,0.0192069063159508
