Time,SI max,Transient Response Time Mean,Transient Response Time CI95
0.0,10,0.0,0.0
100.0,10,1.278730709931203,0.101781474837868
200.0,10,1.5076218996670825,0.1182630058662191
300.0,10,1.5985765700941486,0.1304873627691096
400.0,10,1.6496723848296828,0.133982631290595
500.0,10,1.702764292001947,0.1368876017116005
600.0,10,1.7241022085595412,0.1321861889641017
700.0,10,1.744486692854081,0.1329962089536012
800.0,10,1.7673211206848685,0.1313769259397905
900.0,10,1.8038050318748309,0.1313314213863404
1000.0,10,1.82602534868013,0.1304502510723383
1100.0,10,1.887984038699048,0.130910726352872
1200.0,10,1.915914942325747,0.1299215395250207
1300.0,10,1.9447206234993129,0.1309630026925825
1400.0,10,1.9757952504706464,0.1329658353425539
1500.0,10,1.9996428971737417,0.1362407258398326
1600.0,10,2.014096705931386,0.1373894132346133
1700.0,10,2.0256149873171143,0.1358159022603576
1800.0,10,2.0346893866697013,0.1351361876889189
1900.0,10,2.051953581263251,0.1324161750705594
2000.0,10,2.0594680014857123,0.1298633415250694
2100.0,10,2.063886627336536,0.1285793284056516
2200.0,10,2.0708731768112454,0.1260284253544437
2300.0,10,2.078417259012503,0.1253560029037346
2400.0,10,2.084685834823949,0.1243128403465218
2500.0,10,2.089857908137837,0.1231518028710981
2600.0,10,2.09102709539016,0.1218884247269141
2700.0,10,2.095838841617085,0.1196723642639525
2800.0,10,2.0997610125928383,0.1167302641037458
2900.0,10,2.102797321305555,0.1149481760714853
3000.0,10,2.1078128976355828,0.1127987598193485
3100.0,10,2.1120732943692646,0.1114371393109941
3200.0,10,2.114980361840193,0.1100776021478092
3300.0,10,2.1142913815846005,0.1080039395160595
3400.0,10,2.115059784556688,0.1056508124319418
3500.0,10,2.119824381673673,0.1041051121897633
3600.0,10,2.122562498927531,0.1029362801312531
3700.0,10,2.1247355675395663,0.1022997565497288
3800.0,10,2.1286323684952158,0.1013600913685777
3900.0,10,2.123623650763377,0.1004047185218056
4000.0,10,2.1173142621717904,0.099577448091525
4100.0,10,2.116533427824474,0.0983213928426361
4200.0,10,2.117481215592328,0.0978307871993601
4300.0,10,2.119179103316337,0.0972716689260376
4400.0,10,2.1182969289973,0.0961431533491356
4500.0,10,2.114228276407245,0.0952838990005159
4600.0,10,2.110970060755542,0.0944312785146551
4700.0,10,2.104390330148678,0.0934602157051745
4800.0,10,2.101693117187716,0.0925717619481967
4900.0,10,2.1003283806242865,0.0915683381196803
5000.0,10,2.0965604816003385,0.0925403463916123
0.0,20,0.0,0.0
100.0,20,1.6144712631571922,0.0656114307790897
200.0,20,1.899825798737303,0.0795322198409106
300.0,20,2.010032509684715,0.1010423566538187
400.0,20,2.0999903265758992,0.1087102247051598
500.0,20,2.1856585074949217,0.1167802352914104
600.0,20,2.228224082551137,0.1218819586534427
700.0,20,2.2510441343116216,0.1176239121765684
800.0,20,2.270092941285628,0.1142326660846548
900.0,20,2.2814197219927244,0.1082091676488057
1000.0,20,2.295504475698129,0.1041151927956834
1100.0,20,2.319767785933873,0.1019772158808866
1200.0,20,2.3366623213631894,0.1026738902109686
1300.0,20,2.356411083056487,0.1058688058285602
1400.0,20,2.3745261055424365,0.1076002319906588
1500.0,20,2.3882234184784066,0.107398700257933
1600.0,20,2.4024720184074155,0.1061306388545422
1700.0,20,2.415729622023606,0.1051905861408835
1800.0,20,2.4363260908687305,0.1050523509642561
1900.0,20,2.45854969456646,0.1058256281665405
2000.0,20,2.467164064034488,0.1041678208785915
2100.0,20,2.47050782065812,0.1030388489299448
2200.0,20,2.4716519486890736,0.1014241969628176
2300.0,20,2.470177161350109,0.0989177820658355
2400.0,20,2.4733567395661726,0.0964179419016639
2500.0,20,2.4738110521751167,0.0943166876107657
2600.0,20,2.4718665202161576,0.0923788677497288
2700.0,20,2.474654143890927,0.0906271228289554
2800.0,20,2.4758810656175028,0.0878495266992922
2900.0,20,2.4747999496516404,0.0855687392023366
3000.0,20,2.475608588122244,0.0847623544144412
3100.0,20,2.479645337391169,0.0838095456328272
3200.0,20,2.479488394460273,0.0826688131863473
3300.0,20,2.48057355636518,0.0816932066496014
