Time,Transient Response Time Mean,Transient Response Time CI95
0.0,0.0,0.0
100.0,3.656050646556309,0.3494569052701977
200.0,5.423138019038763,0.3630595949547948
300.0,6.793863062511801,0.3597655293026441
400.0,7.86122926103815,0.338143195687028
500.0,8.6486539273109,0.3231761230528203
600.0,9.306866599835834,0.3021533698116973
700.0,9.884320545183929,0.2796958789136224
800.0,10.328026506481716,0.252416507637236
900.0,10.708809945533972,0.2297784851990429
1000.0,11.039309183525065,0.2118750715708756
1100.0,11.30659573374098,0.1950012319782486
1200.0,11.519032687886972,0.1799711929999216
1300.0,11.704994352041858,0.1685471474994259
1400.0,11.861556385895426,0.1590935570863613
1500.0,12.010189390674189,0.1495234963724773
1600.0,12.12820950137728,0.1420743308032716
1700.0,12.23340409660914,0.1340582601984383
1800.0,12.311508201352249,0.1274346681982452
1900.0,12.390858421712103,0.1211823512360493
2000.0,12.47274447947276,0.1154588175316771
2100.0,12.54837121543631,0.1117708640724777
2200.0,12.61486147716939,0.1070323857753804
2300.0,12.68077720315366,0.1029351025977021
2400.0,12.732240560488728,0.1000895244695677
2500.0,12.776157506740567,0.0973332453419574
2600.0,12.825572233767431,0.0947181196017506
2700.0,12.869566408684207,0.0914495764027837
2800.0,12.911099763028764,0.0891411338142898
2900.0,12.94740086100941,0.0880112327884955
3000.0,12.980065631681782,0.0864917196383778
3100.0,13.0096098225741,0.0853918145428805
3200.0,13.043742926249854,0.0835592602118311
3300.0,13.070895176659974,0.0816484601527463
3400.0,13.09470101163344,0.0803255291440759
3500.0,13.125765311430168,0.0787989014367957
3600.0,13.146155098628547,0.0768054725188768
3700.0,13.168349490457988,0.0747777707158553
3800.0,13.190631513095816,0.0733379341937969
3900.0,13.204669334010733,0.0729509611271621
4000.0,13.220505731537386,0.0722788543276807
4100.0,13.239757900925133,0.0715010218124979
4200.0,13.253744351482576,0.0701435295287766
4300.0,13.271481429406451,0.068514168403098
4400.0,13.288917437111875,0.0682856680000283
4500.0,13.305975979970253,0.0680070432187207
4600.0,13.323153535173205,0.0671261466132109
4700.0,13.336356678881128,0.0657386496447932
4800.0,13.349658416869213,0.0641899550607903
4900.0,13.356843423649552,0.062762727244111
5000.0,13.369288324812649,0.062075159181119
